Name,Address,Type,Website,Phone,Google Maps
Steel Toad Brewing Company,"97 E 2nd Ave, Vancouver, Canada",Micro,N/A,604-709-8623,http://www.google.com/maps/place/97%20E%202nd%20Ave+Vancouver+BC+Canada
Stone City Ales,"275 Princess St., Kingston, Canada",Brewpub,http://www.stonecityales.com/,(613) 542-4222,http://www.google.com/maps/place/275%20Princess%20St.+Kingston+ON+Canada
StoneHammer Brewing,"355 Elmira Rd North Unit 135, Guelph, Canada",Micro,http://www.stonehammer.ca/,(519) 824-1194,http://www.google.com/maps/place/355%20Elmira%20Rd%20North%20Unit%20135+Guelph+ON+Canada
Storm Brewing Ltd,"310 Commercial Dr, Vancouver, Canada",Micro,N/A,(604) 255-9119,http://www.google.com/maps/place/310%20Commercial%20Dr+Vancouver+BC+Canada
Stratford Brewing Co,"114 Erie Street, Stratford, Canada",Micro,http://www.stratfordbrewing.com/,519-273-6691,http://www.google.com/maps/place/114%20Erie%20Street+Stratford+ON+Canada
Stronghold Brewing Co.,"230 24 St, Fort Macleod, Canada",Taproom,N/A,4036359381,http://www.google.com/maps/place/230%2024%20St+Fort%20Macleod+AB+Canada
Superflux Beer Company,N/A,Contract,http://www.superfluxbeer.com/,(604) 219-8655,http://www.google.com/maps/place/2142%20W%2034th%20Ave+Vancouver+BC+Canada
Swans Buckerfield Brewery,"506 Pandora Ave, Victoria, Canada",Brewpub,http://www.swanshotel.com/,(250) 361-3310,http://www.google.com/maps/place/506%20Pandora%20Ave+Victoria+BC+Canada
Swans Buckerfields Brewery,"506 Pandora Ave, Victoria, Canada",Brewpub,http://www.swanshotel.com/,(250) 361-3310,http://www.google.com/maps/place/506%20Pandora%20Ave+Victoria+BC+Canada
Swift Brewing Company,"450 Swift Street, Victoria, Canada",Micro,N/A,2368822665,http://www.google.com/maps/place/450%20Swift%20Street+Victoria+BC+Canada
Syndicate Restaurant & Brewery,"6863 Lundy's Ln, Niagara Falls, Canada",Brewpub,N/A,289-477-1022,http://www.google.com/maps/place/6863%20Lundy's%20Ln+Niagara%20Falls+ON+Canada
Tangram Brewing Co.,N/A,Contract,http://www.brasserietrangram.ca/,1 (514) 402-4442,http://www.google.com/maps/place/23%20Duceppe+Candiac+QC+Canada
Taps Brewing Co,"4680 Queen St, Niagara Falls, Canada",Micro,http://www.tapsbeer.com/,(289) 477-1010,http://www.google.com/maps/place/4680%20Queen%20St+Niagara%20Falls+ON+Canada
Tatamagouche Brewing Co.,"235 Main St, Tatamagouche, Canada",Taproom,N/A,9026574000,http://www.google.com/maps/place/235%20Main%20St+Tatamagouche+NS+Canada
Taylor`s Crossing Brewery,"1025 Marine Drive, North Vancouver, Canada",Brewpub,N/A,(604) 984-2739,http://www.google.com/maps/place/1025%20Marine%20Drive+North%20Vancouver+BC+Canada
The Annapolis Brewing Company Ltd,"310 St George Street #365, Annapolis Royal, Canada",Taproom,http://www.annapolisbrewing.com/,01 (902) 223-7708,http://www.google.com/maps/place/310%20St%20George%20Street%20#365+Annapolis%20Royal+NS+Canada
The Blue Elephant Craft Brew House,"96 Norfolk St South, Simcoe, Canada",Brewpub,http://www.blueelephant.ca/,(519) 428-2886,http://www.google.com/maps/place/96%20Norfolk%20St%20South+Simcoe+ON+Canada
The BrewHouse,"4355 Blackcomb Way, Whistler, Canada",Brewpub,http://www.mjg.ca/brewhouse,(604) 905-2739,http://www.google.com/maps/place/4355%20Blackcomb%20Way+Whistler+BC+Canada
"The Church Brewing Company, LTD.","329 Main Street, Wolfville, Canada",Brewpub,N/A,N/A,http://www.google.com/maps/place/329%20Main%20Street+Wolfville+NS+Canada
The Collingwood Brewery,"10 Sandford Fleming Dr, Collingwood, Canada",Micro,http://www.thecollingwoodbrewery.com/,(289) 888-1901,http://www.google.com/maps/place/10%20Sandford%20Fleming%20Dr+Collingwood+ON+Canada
The Dandy Brewing Company,"11-1826 25 Avenue Northeast, Calgary, Canada",Micro,http://www.thedandybrewingcompany.com/,(403)769-9399,http://www.google.com/maps/place/11-1826%2025%20Avenue%20Northeast+Calgary+AB+Canada
The Establishment Brewing Company,"4407 1 Street SE, Calgary, Canada",Micro,http://www.establishmentbrewing.ca/,01 (403) 689-0638,http://www.google.com/maps/place/4407%201%20Street%20SE+Calgary+AB+Canada
The Exchange Brewery Inc.,"PO Box 1880 7 Queen St, Niagara-on-the-Lake, Canada",Taproom,http://exchangebrewery.com/,905-468-9888,http://www.google.com/maps/place/PO%20Box%2018807%20Queen%20St+Niagara-on-the-Lake+null+Canada
The Gahan House,"126 Sydney St, Charlottetown, Canada",Brewpub,http://www.charlottetown.gahan.ca/,(902) 626-2337,http://www.google.com/maps/place/126%20Sydney%20St+Charlottetown+PE+Canada
The Grove Brewing Corporation,"12 Main st East, Kingsville, Canada",Brewpub,http://www.breweatsleeprepeat.com/,01 (519) 712-9087,http://www.google.com/maps/place/12%20Main%20st%20East+Kingsville+ON+Canada
The Growlery Beer Co.,"40 Airport Road NW, Edmonton, Canada",Taproom,http://www.growlerybeer.com/,01 (780) 999-6362,http://www.google.com/maps/place/40%20Airport%20Road%20NW+Edmonton+AB+Canada
The Heid Out,"821 Baker St, Cranbrook, Canada",Brewpub,http://www.theheidout.ca/,(250) 426-7922,http://www.google.com/maps/place/821%20Baker%20St+Cranbrook+BC+Canada
The Moon Under Water,"350 Bay Street, Victoria, Canada",Brewpub,http://www.moonunderwater.ca/,(250) 380-0706,http://www.google.com/maps/place/350%20Bay%20Street+Victoria+BC+Canada
The Old Mill At Ashton Country Pub and Brewery,"113 Old Mill Rd., Ottowa, Canada",Brewpub,http://www.ashtonbrewpub.ca/,(613) 257-4423,http://www.google.com/maps/place/113%20Old%20Mill%20Rd.+Ottowa+ON+Canada
The Second Wedge Brewing Company,"14 Victoria Street, Uxbridge, Canada",Taproom,http://www.thesecondwedge.ca/,(905) 852-3232,http://www.google.com/maps/place/14%20Victoria%20Street+Uxbridge+ON+Canada
The Tap Brew Pub and Eatery,"4245 Rochdale Blvd., Regina, Canada",Brewpub,http://www.thetap.ca/,(306) 761-2777,http://www.google.com/maps/place/4245%20Rochdale%20Blvd.+Regina+SK+Canada
Thornbury Village Craft Brewery,"5645 King Rd, Nobleton, Canada",Micro,http://thornburycraft.com/,(647) 999-4846,http://www.google.com/maps/place/5645%20King%20Rd+Nobleton+ON+Canada
Three Ranges Brewing Co,"Box 518, Valemount, Canada",Taproom,http://threeranges.com/,(250) 566-0024,http://www.google.com/maps/place/Box%20518+Valemount+BC+Canada
Tide & Boar Brewing,"700 main st, Moncton, Canada",Brewpub,http://www.tideandboarbrewing.com/,(506) 857-9117,http://www.google.com/maps/place/700%20main%20st+Moncton+NB+Canada
Tin Whistle Brewing Co,"1475 Fairview Rd #112, Penticton, Canada",Micro,N/A,(250) 770-1122,http://www.google.com/maps/place/1475%20Fairview%20Rd%20#112+Penticton+BC+Canada
Tofino Brewing Company,"691 Industrial Way, Tofino, Canada",Micro,http://www.tofinobrewingco.com/,(250) 725-2899,http://www.google.com/maps/place/691%20Industrial%20Way+Tofino+BC+Canada
Together We're Bitter Co-operative Brewing Inc,"300 Mill St., Kitchener, Canada",Micro,http://www.brewing.coop/,(519) 954-4433,http://www.google.com/maps/place/300%20Mill%20St.+Kitchener+ON+Canada
Tool Shed Brewing Company,"801 30 St NE, Calgary, Canada",Micro,http://www.toolshed.beer/,403-775-1749,http://www.google.com/maps/place/801%2030%20St%20NE+Calgary+AB+Canada
Tool Shed Brewing Company Inc.,"#9, 801 30 ST NE, Calgary, Canada",Regional,N/A,4037751749,"http://www.google.com/maps/place/#9,%20801%2030%20ST%20NE+Calgary+AB+Canada"
Tooth And Nail Brewing Company,"3 Irving Ave., Ottawa, Canada",Brewpub,http://toothandnailbeer.com/,(613) 695-4677,http://www.google.com/maps/place/3%20Irving%20Ave.+Ottawa+ON+Canada
Torchlight Brewing Co,"125 Hall St, Nelson, Canada",Micro,N/A,250-352-0094,http://www.google.com/maps/place/125%20Hall%20St+Nelson+BC+Canada
Torque Brewing Inc.,"330-830 King Edward St., Winnipeg, Canada",Taproom,http://www.torquebrewing.beer/,204-410-2124,http://www.google.com/maps/place/330-830%20King%20Edward%20St.+Winnipeg+MB+Canada
Town Square Brewing Co.,"2919 ELLWOOD DR SW, EDMONTON, Canada",Micro,http://www.townsquarebrewing.com/,01 (587) 335-8253,http://www.google.com/maps/place/2919%20ELLWOOD%20DR%20SW+EDMONTON+AB+Canada
TownHouse Brewpub and Eatery,"76 College St, Antigonish, Canada",Brewpub,https://antigonishtownhouse.wordpress.com/,(902) 863-2248,http://www.google.com/maps/place/76%20College%20St+Antigonish+NS+Canada
Townsite Brewing,"5824 Ash Avenue, Powell River, Canada",Taproom,http://www.townsitebrewing.com/,(604) 483-2111,http://www.google.com/maps/place/5824%20Ash%20Avenue+Powell%20River+BC+Canada
Tracks Brewpub,"60 Queen St E, Brampton, Canada",Brewpub,http://www.tracksbrewpub.com/,(905) 453-3063,http://www.google.com/maps/place/60%20Queen%20St%20E+Brampton+ON+Canada
Trading Post Brewing Corporation,"20120 64th ave, Langley, Canada",Micro,N/A,01 (604) 862-1909,http://www.google.com/maps/place/20120%2064th%20ave+Langley+BC+Canada
TrailWay Brewing Company,"280 Main St, Fredericton, Canada",Micro,http://www.alesandmeads.com/,506-455-8246,http://www.google.com/maps/place/280%20Main%20St+Fredericton+NB+Canada
TrailWay Brewing Company,"McConell St, Fredericton, Canada",Micro,http://www.trailwaybrewing.com/,(506) 260-7613,http://www.google.com/maps/place/McConell%20St+Fredericton+NB+Canada
Trailway Brewing Company Inc.,"280 Main Street, Unit 8, Fredericton, Canada",Micro,https://www.trailwaybrewing.com/,N/A,"http://www.google.com/maps/place/280%20Main%20Street,%20Unit%208+Fredericton+NB+Canada"
Trans Canada Brewing Company,"1-1290 Kenaston Blvd, Winnipeg, Canada",Brewpub,http://www.tcb.beer/,01 (204) 666-2337,http://www.google.com/maps/place/1-1290%20Kenaston%20Blvd+Winnipeg+MB+Canada
Tree Brewing,"1083 Richter St, Kelowna, Canada",Regional,http://www.treebeer.com/,(250) 717-1091,http://www.google.com/maps/place/1083%20Richter%20St+Kelowna+BC+Canada
Trial & Ale Brewing Company,"17850 106a Ave NW, Edmonton, Canada",Micro,http://www.mixedfermentation.com/,01 (780) 265-3227,http://www.google.com/maps/place/17850%20106a%20Ave%20NW+Edmonton+AB+Canada
Trider's Craft Beer,"46 Anson Avenue Unit 3, Amherst, Canada",Micro,N/A,902-614-8983,http://www.google.com/maps/place/46%20Anson%20Avenue%20Unit%203+Amherst+NS+Canada
Troubled Monk,"5551-45th Street, Red Deer, Canada",Micro,http://www.troubledmonk.com/,4033586939,http://www.google.com/maps/place/5551-45th%20Street+Red%20Deer+AB+Canada
True History Brewing,N/A,Contract,http://www.truehistory.beer/,01 (416) 837-8184,http://www.google.com/maps/place/30%20Duncan%20St.+Toronto+ON+Canada
Turning Point Brewery,"465 Fraser View Pl, New Westminster, Canada",Micro,http://www.stanleyparkbrewery.ca/,N/A,http://www.google.com/maps/place/465%20Fraser%20View%20Pl+New%20Westminster+BC+Canada
Twin Sails Brewing Inc,"2821 MURRAY STREET, Port Moody, Canada",Micro,http://www.twinsailsbrewing.com/,01 (604) 492-4234,http://www.google.com/maps/place/2821%20MURRAY%20STREET+Port%20Moody+BC+Canada
Two Loons Brewing,"122 Brock Ave, Toronto, Canada",Micro,N/A,4164343535,http://www.google.com/maps/place/122%20Brock%20Ave+Toronto+ON+Canada
Underdog's Brewhouse,N/A,Contract,http://www.underdogsbrewhouse.com/,(416) 238-6760,http://www.google.com/maps/place/1100%20Skae%20Dr+Oshawa+ON+Canada
Unibroue Inc,"80 Des Carrieres, Chambly, Canada",N/A,http://www.unibroue.com/,514-634-1834,http://www.google.com/maps/place/80%20Des%20Carrieres+Chambly+QC+Canada
Upstreet Craft Brewing,"41 Allen St., Charlottetown, Canada",Brewpub,http://www.upstreetcraftbrewing.com/,(902) 894-0543,http://www.google.com/maps/place/41%20Allen%20St.+Charlottetown+PE+Canada
Vancouver Island Brewing,"2330 Government St, Victoria, Canada",Regional,http://www.vibrewing.com/,(250) 361-0007,http://www.google.com/maps/place/2330%20Government%20St+Victoria+null+Canada
Vaycay Brew Co.,"2566 Flanders Ave SW, Calgary, Canada",Brewpub,N/A,4035612245,http://www.google.com/maps/place/2566%20Flanders%20Ave%20SW+Calgary+AB+Canada
Vessels and Barrels,"6321 Route Transcanadienne, Pointe-Claire, Canada",Brewpub,N/A,(514) 695-7550,http://www.google.com/maps/place/6321%20Route%20Transcanadienne+Pointe-Claire+QC+Canada
Village Brewery Ltd.,"5000 12A St St, Calgary, Canada",Regional,http://www.villagebrewery.com/,(403) 243-3398,http://www.google.com/maps/place/5000%2012A%20St%20St+Calgary+AB+Canada
Vimy Brewing Company Ltd.,"11-830 Industrial Ave., Ottawa, Canada",Taproom,http://www.vimybrewing.ca/,01 (613) 800-2739,http://www.google.com/maps/place/11-830%20Industrial%20Ave.+Ottawa+null+Canada
Walkerville Brewing Co,"525 Argyle Rd, Windsor, Canada",Micro,http://www.walkervillebrew.com/,519-254-6067,http://www.google.com/maps/place/525%20Argyle%20Rd+Windsor+ON+Canada
Waterloo Brewing Company,"400 Bingemans Centre Drive, Kitchener, Canada",Regional,http://www.waterloobrewing.com/,01 (519) 742-2732,http://www.google.com/maps/place/400%20Bingemans%20Centre%20Drive+Kitchener+ON+Canada
Wellington County Brewery,"950 Woodlawn Rd W, Guelph, Canada",Micro,N/A,(519) 837-2337,http://www.google.com/maps/place/950%20Woodlawn%20Rd%20W+Guelph+ON+Canada
Western Newfoundland Brewing Co Ltd,"23 Stentaford Ave, Unit 8, Pasadena, Canada",Micro,http://www.wnlbc.com/,01 (709) 630-0119,"http://www.google.com/maps/place/23%20Stentaford%20Ave,%20Unit%208+Pasadena+NL+Canada"
Whiskey Jacks,"202-3929 8th St East, Saskatoon, Canada",Brewpub,N/A,+1 705-648-5539,http://www.google.com/maps/place/202-3929%208th%20St%20East+Saskatoon+SK+Canada
Whistle Buoy Brewing Company,"560 Johnson St, Victoria, Canada",Taproom,http://whistlebuoybrewing.com/,01 (250) 507-9378,http://www.google.com/maps/place/560%20Johnson%20St+Victoria+BC+Canada
Whistler Brewing Co,"1045 Millar Creek Rd, Whistler, Canada",Micro,http://www.whistlerbeer.com/,604-962-8889,http://www.google.com/maps/place/1045%20Millar%20Creek%20Rd+Whistler+BC+Canada
Whitetooth Brewing Company,"623 8th Ave N, Golden, Canada",Taproom,http://www.whitetoothbrewing.com/,250-344-2838,http://www.google.com/maps/place/623%208th%20Ave%20N+Golden+BC+Canada
Wild Rose Brewery,"5505 72 Ave SE, Calgary, Canada",Regional,http://www.wildrosebrewery.com/,(403) 720-2733,http://www.google.com/maps/place/5505%2072%20Ave%20SE+Calgary+AB+Canada
Winterlong Brewing Company,"83 Mount Sima Rd, Whitehorse, Canada",Micro,http://www.winterlongbrewing.com/,867-393-2223,http://www.google.com/maps/place/83%20Mount%20Sima%20Rd+Whitehorse+YT+Canada
Wolf Brewing Company,"940 Old Victoria Rd, Nanaimo, Canada",Micro,http://www.wolfbrewingcompany.com/,(250) 716-2739,http://www.google.com/maps/place/940%20Old%20Victoria%20Rd+Nanaimo+BC+Canada
Wolfe Island Spring Craft Brewery,"506 Princess St, Kingston, Canada",Micro,N/A,(613) 531-0003,http://www.google.com/maps/place/506%20Princess%20St+Kingston+ON+Canada
Wood Buffalo Brewing Company,"9914 Morrison St, Fort McMurray, Canada",Brewpub,http://www.woodbuffalobrewingco.ca/,(587) 276-0022,http://www.google.com/maps/place/9914%20Morrison%20St+Fort%20McMurray+AB+Canada
Woodcutters Blanket Brewing,"112 Strickland, Whitehorse, Canada",Brewpub,http://www.woodcuttersblanket.com/,8673345843,http://www.google.com/maps/place/112%20Strickland+Whitehorse+YT+Canada
Woodhouse Brewing,N/A,Contract,http://www.woodhousebrewing.com/,(416) 723-7046,http://www.google.com/maps/place/164%20Evans%20Avenue+Etobicoke+ON+Canada
"Woods, the",N/A,Contract,N/A,306-652-5883,http://www.google.com/maps/place/148%202nd%20Ave%20N+Saskatoon+SK+Canada
Yellow Belly Brewery,"288 Water St, St John's, Canada",Brewpub,N/A,709-757-3784,http://www.google.com/maps/place/288%20Water%20St+St%20John's+NL+Canada
Yellow Dog Brewing Co.,"2817 Murray St., Port Moody, Canada",Micro,http://www.yellowdogbrew.com/,604-492-0191,http://www.google.com/maps/place/2817%20Murray%20St.+Port%20Moody+BC+Canada
Yellowhead Brewery,"10229 105 St NW, Edmonton, Canada",Brewpub,http://www.yellowheadbrewery.com/,780-423-3333,http://www.google.com/maps/place/10229%20105%20St%20NW+Edmonton+AB+Canada
Yukon Brewing Co,"102A Copper Rd, Whitehorse, Canada",Micro,http://www.yukonbeer.com/,(867) 668-4183,http://www.google.com/maps/place/102A%20Copper%20Rd+Whitehorse+null+Canada
clairvest,"22 St.Clair Avenue East, Toronto, Canada",Taproom,http://www.clairvest.com/,(416) 318-4199,http://www.google.com/maps/place/22%20St.Clair%20Avenue%20East+Toronto+ON+Canada
microbrasserie 5e Baron,"55 rue principale, Gatineau, Canada",Taproom,N/A,(450) 502-6057,http://www.google.com/maps/place/55%20rue%20principale+Gatineau+QC+Canada
